roll,die1,die2,croupier
8988,2,6,Kris
8989,3,6,Kris
8990,4,3,Kris
8991,2,5,Kris
8992,1,3,Kris
8993,5,3,Kris
8994,2,1,Kris
8995,1,1,Kris
8996,5,2,Kris
8997,2,2,Kris
8998,1,2,Kris
8999,2,4,Kris
9000,2,5,Kris
9001,5,6,Carey
9002,5,5,Carey
9003,6,4,Carey
9004,4,5,Carey
9005,1,6,Carey
9006,1,5,Carey
9007,4,3,Carey
9008,4,5,Carey
9009,6,2,Carey
9010,1,2,Carey
9011,4,2,Carey
9012,2,5,Carey
9013,1,6,Carey
9014,4,5,Carey
9015,2,6,Carey
9016,5,4,Carey
9017,1,2,Carey
9018,5,2,Carey
9019,2,1,Carey
9020,3,3,Carey
9021,1,4,Carey
9022,2,5,Carey
9023,1,5,Carey
9024,3,4,Carey
9025,4,2,Carey
9026,1,3,Carey
9027,5,3,Carey
9028,6,6,Carey
9029,2,2,Carey
9030,6,5,Carey
9031,5,1,Carey
9032,3,6,Carey
9033,3,3,Carey
9034,1,4,Carey
9035,1,3,Carey
9036,5,4,Carey
9037,1,3,Carey
9038,3,4,Carey
9039,5,5,Carey
9040,6,3,Carey
9041,5,5,Carey
9042,3,2,Carey
9043,3,1,Carey
9044,3,1,Carey
9045,5,3,Carey
9046,6,1,Carey
9047,6,5,Carey
9048,4,4,Carey
9049,1,1,Carey
9050,1,2,Carey
9051,4,3,Carey
9052,1,6,Carey
9053,6,4,Carey
9054,1,4,Carey
9055,2,4,Carey
9056,6,6,Carey
9057,3,2,Carey
9058,2,5,Carey
9059,5,6,Carey
9060,1,1,Carey
9061,1,3,Carey
9062,2,5,Carey
9063,3,3,Carey
9064,1,4,Carey
9065,5,3,Carey
9066,5,3,Carey
9067,1,1,Carey
9068,3,2,Carey
9069,1,2,Carey
9070,4,5,Carey
9071,1,3,Carey
9072,5,1,Carey
9073,6,1,Carey
9074,3,6,Carey
9075,5,1,Carey
9076,4,6,Carey
9077,4,6,Carey
9078,3,5,Carey
9079,6,1,Carey
9080,2,6,Carey
9081,2,3,Carey
9082,1,2,Carey
9083,6,2,Carey
9084,4,3,Carey
9085,5,5,Carey
9086,3,2,Carey
9087,6,4,Carey
9088,5,3,Carey
9089,3,6,Carey
9090,6,6,Carey
9091,2,3,Carey
9092,6,2,Carey
9093,2,1,Carey
9094,3,1,Carey
9095,1,5,Carey
9096,1,6,Carey
9097,3,4,Carey
9098,3,6,Carey
9099,4,5,Carey
9100,3,6,Carey
9101,2,6,Kris
9102,5,5,Kris
9103,4,3,Kris
9104,2,6,Kris
9105,4,3,Kris
9106,6,2,Kris
9107,5,2,Kris
9108,4,5,Kris
9109,2,3,Kris
9110,5,6,Kris
9111,1,6,Kris
9112,3,6,Kris
9113,6,3,Kris
9114,1,2,Kris
9115,3,6,Kris
9116,2,4,Kris
9117,5,1,Kris
9118,1,5,Kris
9119,4,3,Kris
9120,4,3,Kris
9121,4,3,Kris
9122,6,4,Kris
9123,5,4,Kris
9124,5,1,Kris
9125,2,5,Kris
9126,1,3,Kris
9127,1,6,Kris
9128,6,2,Kris
9129,6,3,Kris
9130,2,6,Kris
9131,4,1,Kris
9132,6,5,Kris
9133,6,2,Kris
9134,1,4,Kris
9135,1,4,Kris
9136,3,6,Kris
9137,6,2,Kris
9138,3,6,Kris
9139,5,1,Kris
9140,2,3,Kris
9141,1,6,Kris
9142,2,3,Kris
9143,6,5,Kris
9144,4,5,Kris
9145,4,1,Kris
9146,5,5,Kris
9147,5,4,Kris
9148,6,3,Kris
9149,2,3,Kris
9150,2,1,Kris
9151,4,6,Kris
9152,6,6,Kris
9153,6,5,Kris
9154,5,1,Kris
9155,4,2,Kris
9156,3,5,Kris
9157,3,2,Kris
9158,2,4,Kris
9159,4,5,Kris
9160,4,4,Kris
9161,2,3,Kris
9162,4,1,Kris
9163,6,3,Kris
9164,6,1,Kris
9165,6,2,Kris
9166,4,3,Kris
9167,4,4,Kris
9168,4,6,Kris
9169,5,4,Kris
9170,6,3,Kris
9171,6,6,Kris
9172,3,2,Kris
9173,4,6,Kris
9174,5,3,Kris
9175,6,1,Kris
9176,3,1,Kris
9177,1,4,Kris
9178,5,5,Kris
9179,4,6,Kris
9180,3,4,Kris
9181,4,1,Kris
9182,5,6,Kris
9183,2,5,Kris
9184,5,6,Kris
9185,5,5,Kris
9186,3,1,Kris
9187,2,3,Kris
9188,1,5,Kris
9189,3,3,Kris
9190,3,2,Kris
9191,2,6,Kris
9192,3,5,Kris
9193,6,6,Kris
9194,3,4,Kris
9195,5,3,Kris
9196,2,1,Kris
9197,3,3,Kris
9198,2,5,Kris
9199,5,3,Kris
9200,3,5,Kris
9201,3,6,Carey
9202,4,1,Carey
9203,3,4,Carey
9204,1,2,Carey
9205,1,3,Carey
9206,4,2,Carey
9207,3,6,Carey
9208,1,6,Carey
9209,4,6,Carey
9210,4,6,Carey
9211,2,3,Carey
9212,5,5,Carey
9213,6,3,Carey
9214,5,2,Carey
9215,2,5,Carey
9216,3,3,Carey
9217,2,5,Carey
9218,3,2,Carey
9219,1,2,Carey
9220,4,6,Carey
9221,3,3,Carey
9222,1,3,Carey
9223,4,4,Carey
9224,1,3,Carey
9225,5,5,Carey
9226,5,5,Carey
9227,5,3,Carey
9228,3,2,Carey
9229,1,3,Carey
9230,1,1,Carey
9231,3,2,Carey
9232,4,3,Carey
9233,4,5,Carey
9234,3,4,Carey
9235,2,1,Carey
9236,4,4,Carey
9237,2,3,Carey
9238,2,3,Carey
9239,3,6,Carey
9240,6,6,Carey
9241,1,1,Carey
9242,1,5,Carey
9243,5,1,Carey
9244,1,2,Carey
9245,2,1,Carey
9246,6,5,Carey
9247,1,5,Carey
9248,6,3,Carey
9249,4,1,Carey
9250,4,4,Carey
9251,4,3,Carey
9252,6,4,Carey
9253,5,3,Carey
9254,4,3,Carey
9255,6,2,Carey
9256,2,6,Carey
9257,1,2,Carey
9258,1,6,Carey
9259,4,2,Carey
9260,2,1,Carey
9261,6,1,Carey
9262,2,4,Carey
9263,6,3,Carey
9264,2,4,Carey
9265,6,2,Carey
9266,4,2,Carey
9267,5,6,Carey
9268,3,6,Carey
9269,1,1,Carey
9270,1,5,Carey
9271,3,3,Carey
9272,5,6,Carey
9273,6,4,Carey
9274,1,3,Carey
9275,5,5,Carey
9276,4,6,Carey
9277,4,1,Carey
9278,3,2,Carey
9279,2,3,Carey
9280,4,1,Carey
9281,4,1,Carey
9282,6,6,Carey
9283,6,5,Carey
9284,2,5,Carey
9285,5,6,Carey
9286,3,6,Carey
9287,5,6,Carey
9288,6,2,Carey
9289,1,3,Carey
9290,5,3,Carey
9291,5,6,Carey
9292,3,2,Carey
9293,2,4,Carey
9294,2,3,Carey
9295,6,2,Carey
9296,6,4,Carey
9297,3,2,Carey
9298,1,2,Carey
9299,3,5,Carey
9300,2,6,Carey
9301,5,5,Kris
9302,6,1,Kris
9303,3,6,Kris
9304,4,4,Kris
9305,1,6,Kris
9306,6,5,Kris
9307,6,1,Kris
9308,2,1,Kris
9309,4,5,Kris
9310,3,6,Kris
9311,1,2,Kris
9312,2,4,Kris
9313,1,2,Kris
9314,2,1,Kris
9315,4,3,Kris
9316,5,2,Kris
9317,6,5,Kris
9318,2,6,Kris
9319,6,6,Kris
9320,4,3,Kris
9321,1,5,Kris
9322,5,2,Kris
9323,1,2,Kris
9324,5,3,Kris
9325,5,6,Kris
9326,5,6,Kris
9327,4,2,Kris
9328,2,4,Kris
9329,2,3,Kris
9330,3,3,Kris
9331,4,6,Kris
9332,6,5,Kris
9333,4,1,Kris
9334,5,5,Kris
9335,5,6,Kris
9336,6,2,Kris
9337,2,4,Kris
9338,5,6,Kris
9339,1,3,Kris
9340,2,5,Kris
9341,1,6,Kris
9342,1,6,Kris
9343,5,5,Kris
9344,4,2,Kris
9345,4,2,Kris
9346,1,1,Kris
9347,5,1,Kris
9348,5,1,Kris
9349,6,5,Kris
9350,6,4,Kris
9351,5,6,Kris
9352,6,6,Kris
9353,3,6,Kris
9354,2,5,Kris
9355,1,5,Kris
9356,5,5,Kris
9357,4,1,Kris
9358,1,5,Kris
9359,2,6,Kris
9360,3,5,Kris
9361,2,4,Kris
9362,5,4,Kris
9363,1,5,Kris
9364,2,1,Kris
9365,1,4,Kris
9366,1,4,Kris
9367,2,4,Kris
9368,3,4,Kris
9369,4,1,Kris
9370,2,5,Kris
9371,1,2,Kris
9372,3,3,Kris
9373,3,6,Kris
9374,1,3,Kris
9375,5,6,Kris
9376,3,5,Kris
9377,1,5,Kris
9378,3,2,Kris
9379,5,3,Kris
9380,5,4,Kris
9381,1,6,Kris
9382,1,3,Kris
9383,2,3,Kris
9384,6,2,Kris
9385,3,5,Kris
9386,4,4,Kris
9387,2,4,Kris
9388,1,1,Kris
9389,3,5,Kris
9390,1,4,Kris
9391,4,1,Kris
9392,3,4,Kris
9393,6,3,Kris
9394,6,6,Kris
9395,6,1,Kris
9396,1,6,Kris
9397,6,3,Kris
9398,3,3,Kris
9399,5,3,Kris
9400,6,1,Kris
9401,5,4,Carey
9402,6,5,Carey
9403,2,3,Carey
9404,3,1,Carey
9405,1,6,Carey
9406,3,1,Carey
9407,6,1,Carey
9408,1,4,Carey
9409,2,2,Carey
9410,4,2,Carey
9411,2,3,Carey
9412,4,4,Carey
9413,4,5,Carey
9414,2,2,Carey
9415,5,4,Carey
9416,3,4,Carey
9417,2,6,Carey
9418,3,5,Carey
9419,2,3,Carey
9420,5,5,Carey
9421,2,3,Carey
9422,6,1,Carey
9423,1,5,Carey
9424,3,3,Carey
9425,1,1,Carey
9426,5,1,Carey
9427,6,3,Carey
9428,2,3,Carey
9429,1,3,Carey
9430,6,4,Carey
9431,5,5,Carey
9432,3,6,Carey
9433,4,3,Carey
9434,2,6,Carey
9435,6,1,Carey
9436,3,4,Carey
9437,5,3,Carey
9438,2,4,Carey
9439,6,1,Carey
9440,5,1,Carey
9441,6,2,Carey
9442,2,3,Carey
9443,5,1,Carey
9444,4,1,Carey
9445,2,2,Carey
9446,3,6,Carey
9447,1,4,Carey
9448,5,2,Carey
9449,3,1,Carey
9450,4,2,Carey
9451,4,4,Carey
9452,1,3,Carey
9453,3,1,Carey
9454,2,3,Carey
9455,2,6,Carey
9456,5,6,Carey
9457,3,5,Carey
9458,6,1,Carey
9459,5,6,Carey
9460,1,2,Carey
9461,1,6,Carey
9462,3,2,Carey
9463,4,5,Carey
9464,6,5,Carey
9465,4,3,Carey
9466,4,2,Carey
9467,1,3,Carey
9468,6,1,Carey
9469,1,6,Carey
9470,3,5,Carey
9471,5,6,Carey
9472,2,1,Carey
9473,6,2,Carey
9474,5,3,Carey
9475,3,6,Carey
9476,6,4,Carey
9477,4,6,Carey
9478,1,2,Carey
9479,6,2,Carey
9480,3,1,Carey
9481,3,3,Carey
9482,3,2,Carey
9483,4,5,Carey
9484,6,1,Carey
9485,4,1,Carey
9486,5,4,Carey
9487,6,3,Carey
9488,2,2,Carey
9489,3,4,Carey
9490,4,3,Carey
9491,4,3,Carey
9492,2,5,Carey
9493,2,3,Carey
9494,4,5,Carey
9495,1,3,Carey
9496,4,6,Carey
9497,6,6,Carey
9498,6,4,Carey
9499,3,2,Carey
9500,4,5,Carey
9501,3,1,Kris
9502,3,6,Kris
9503,4,5,Kris
9504,6,4,Kris
9505,3,4,Kris
9506,2,4,Kris
9507,4,2,Kris
9508,5,5,Kris
9509,2,2,Kris
9510,3,4,Kris
9511,1,4,Kris
9512,3,5,Kris
9513,6,5,Kris
9514,4,5,Kris
9515,2,1,Kris
9516,5,3,Kris
9517,1,5,Kris
9518,5,1,Kris
9519,5,4,Kris
9520,2,1,Kris
9521,2,5,Kris
9522,1,1,Kris
9523,6,6,Kris
9524,6,1,Kris
9525,4,3,Kris
9526,6,6,Kris
9527,5,1,Kris
9528,2,5,Kris
9529,6,4,Kris
9530,6,1,Kris
9531,4,5,Kris
9532,5,6,Kris
9533,6,1,Kris
9534,3,2,Kris
9535,5,3,Kris
9536,2,2,Kris
9537,5,2,Kris
9538,3,5,Kris
9539,5,6,Kris
9540,2,3,Kris
9541,1,3,Kris
9542,3,3,Kris
9543,3,2,Kris
9544,6,5,Kris
9545,3,6,Kris
9546,2,4,Kris
9547,1,1,Kris
9548,3,4,Kris
9549,3,2,Kris
9550,6,2,Kris
9551,4,1,Kris
9552,5,2,Kris
9553,2,1,Kris
9554,5,3,Kris
9555,4,3,Kris
9556,5,1,Kris
9557,4,4,Kris
9558,1,3,Kris
9559,4,5,Kris
9560,4,3,Kris
9561,2,6,Kris
9562,4,1,Kris
9563,3,4,Kris
9564,5,4,Kris
9565,5,4,Kris
9566,5,5,Kris
9567,2,3,Kris
9568,1,5,Kris
9569,1,3,Kris
9570,4,1,Kris
9571,3,3,Kris
9572,6,5,Kris
9573,5,2,Kris
9574,2,6,Kris
9575,1,2,Kris
9576,3,2,Kris
9577,6,5,Kris
9578,3,1,Kris
9579,4,4,Kris
9580,2,6,Kris
9581,3,2,Kris
9582,4,4,Kris
9583,1,5,Kris
9584,5,1,Kris
9585,3,2,Kris
9586,3,5,Kris
9587,4,5,Kris
9588,1,5,Kris
9589,5,3,Kris
9590,3,3,Kris
9591,6,3,Kris
9592,1,2,Kris
9593,1,5,Kris
9594,5,3,Kris
9595,5,2,Kris
9596,6,1,Kris
9597,6,5,Kris
9598,3,2,Kris
9599,1,6,Kris
9600,3,6,Kris
9601,1,2,Carey
9602,3,5,Carey
9603,2,4,Carey
9604,6,1,Carey
9605,4,4,Carey
9606,2,2,Carey
9607,6,1,Carey
9608,6,2,Carey
9609,3,3,Carey
9610,2,6,Carey
9611,2,5,Carey
9612,1,6,Carey
9613,5,6,Carey
9614,1,2,Carey
9615,2,4,Carey
9616,3,1,Carey
9617,3,6,Carey
9618,4,6,Carey
9619,1,3,Carey
9620,6,6,Carey
9621,1,1,Carey
9622,3,3,Carey
9623,1,1,Carey
9624,4,4,Carey
9625,2,4,Carey
9626,2,1,Carey
9627,5,6,Carey
9628,5,5,Carey
9629,3,6,Carey
9630,3,5,Carey
9631,3,6,Carey
9632,1,3,Carey
9633,2,5,Carey
9634,5,3,Carey
9635,3,5,Carey
9636,5,2,Carey
9637,2,4,Carey
9638,3,2,Carey
9639,2,3,Carey
9640,3,2,Carey
9641,1,2,Carey
9642,5,2,Carey
9643,2,2,Carey
9644,2,4,Carey
9645,4,1,Carey
9646,2,5,Carey
9647,4,4,Carey
9648,3,4,Carey
9649,3,5,Carey
9650,5,6,Carey
9651,3,6,Carey
9652,6,6,Carey
9653,5,1,Carey
9654,5,6,Carey
9655,2,3,Carey
9656,2,2,Carey
9657,2,3,Carey
9658,5,2,Carey
9659,5,5,Carey
9660,4,4,Carey
9661,1,1,Carey
9662,6,6,Carey
9663,3,2,Carey
9664,5,2,Carey
9665,1,3,Carey
9666,3,1,Carey
9667,3,2,Carey
9668,1,6,Carey
9669,3,2,Carey
9670,3,1,Carey
9671,6,1,Carey
9672,3,5,Carey
9673,4,6,Carey
9674,3,3,Carey
9675,5,1,Carey
9676,6,5,Carey
9677,4,2,Carey
9678,2,1,Carey
9679,1,6,Carey
9680,2,2,Carey
9681,4,4,Carey
9682,1,5,Carey
9683,4,5,Carey
9684,1,5,Carey
9685,3,1,Carey
9686,4,3,Carey
9687,6,1,Carey
9688,6,2,Carey
9689,5,1,Carey
9690,6,1,Carey
9691,5,6,Carey
9692,6,5,Carey
9693,2,5,Carey
9694,1,4,Carey
9695,6,4,Carey
9696,3,6,Carey
9697,4,2,Carey
9698,1,3,Carey
9699,5,1,Carey
9700,4,5,Carey
9701,1,4,Kris
9702,2,2,Kris
9703,4,6,Kris
9704,5,1,Kris
9705,4,6,Kris
9706,4,4,Kris
9707,2,1,Kris
9708,5,3,Kris
9709,4,5,Kris
9710,5,3,Kris
9711,5,5,Kris
9712,5,1,Kris
9713,5,5,Kris
9714,3,6,Kris
9715,1,1,Kris
9716,6,6,Kris
9717,2,3,Kris
9718,5,3,Kris
9719,4,2,Kris
9720,4,3,Kris
9721,1,2,Kris
9722,5,5,Kris
9723,4,2,Kris
9724,5,3,Kris
9725,2,3,Kris
9726,4,6,Kris
9727,2,3,Kris
9728,3,1,Kris
9729,1,6,Kris
9730,2,1,Kris
9731,4,2,Kris
9732,1,5,Kris
9733,2,3,Kris
9734,3,6,Kris
9735,1,5,Kris
9736,5,4,Kris
9737,4,5,Kris
9738,6,1,Kris
9739,6,4,Kris
9740,2,5,Kris
9741,2,4,Kris
9742,5,5,Kris
9743,4,5,Kris
9744,6,5,Kris
9745,1,6,Kris
9746,5,3,Kris
9747,6,1,Kris
9748,3,1,Kris
9749,2,2,Kris
9750,3,5,Kris
9751,2,2,Kris
9752,5,3,Kris
9753,6,3,Kris
9754,4,4,Kris
9755,6,6,Kris
9756,4,5,Kris
9757,2,5,Kris
9758,4,1,Kris
9759,6,2,Kris
9760,6,1,Kris
9761,2,6,Kris
9762,2,6,Kris
9763,2,2,Kris
9764,5,3,Kris
9765,6,5,Kris
9766,2,6,Kris
9767,5,5,Kris
9768,6,4,Kris
9769,5,1,Kris
9770,2,3,Kris
9771,1,3,Kris
9772,3,4,Kris
9773,4,2,Kris
9774,2,2,Kris
9775,5,1,Kris
9776,6,5,Kris
9777,4,6,Kris
9778,6,1,Kris
9779,2,4,Kris
9780,5,1,Kris
9781,1,3,Kris
9782,3,6,Kris
9783,1,6,Kris
9784,3,1,Kris
9785,3,6,Kris
9786,4,4,Kris
9787,1,5,Kris
9788,6,2,Kris
9789,1,6,Kris
9790,4,5,Kris
9791,4,5,Kris
9792,1,5,Kris
9793,3,6,Kris
9794,6,1,Kris
9795,5,2,Kris
9796,3,4,Kris
9797,2,5,Kris
9798,6,5,Kris
9799,1,5,Kris
9800,1,6,Kris
9801,3,3,Carey
9802,2,6,Carey
9803,2,1,Carey
9804,1,6,Carey
9805,4,4,Carey
9806,2,4,Carey
9807,4,3,Carey
9808,1,3,Carey
9809,6,6,Carey
9810,3,1,Carey
9811,3,1,Carey
9812,5,2,Carey
9813,4,6,Carey
9814,1,3,Carey
9815,3,3,Carey
9816,2,2,Carey
9817,3,6,Carey
9818,5,3,Carey
9819,3,2,Carey
9820,3,3,Carey
9821,1,3,Carey
9822,1,6,Carey
9823,6,4,Carey
9824,2,3,Carey
9825,4,1,Carey
9826,4,6,Carey
9827,3,4,Carey
9828,4,3,Carey
9829,2,5,Carey
9830,6,1,Carey
9831,6,2,Carey
9832,5,6,Carey
9833,4,5,Carey
9834,2,5,Carey
9835,1,3,Carey
9836,5,3,Carey
9837,3,2,Carey
9838,2,2,Carey
9839,5,4,Carey
9840,6,3,Carey
9841,4,1,Carey
9842,5,2,Carey
9843,1,2,Carey
9844,3,4,Carey
9845,2,5,Carey
9846,3,1,Carey
9847,6,1,Carey
9848,6,3,Carey
9849,4,3,Carey
9850,2,4,Carey
9851,1,4,Carey
9852,5,4,Carey
9853,5,4,Carey
9854,3,5,Carey
9855,2,5,Carey
9856,5,5,Carey
9857,1,6,Carey
9858,3,5,Carey
9859,5,6,Carey
9860,2,6,Carey
9861,3,1,Carey
9862,2,1,Carey
9863,5,4,Carey
9864,6,2,Carey
9865,2,1,Carey
9866,3,1,Carey
9867,5,2,Carey
9868,4,4,Carey
9869,3,2,Carey
9870,4,6,Carey
9871,1,5,Carey
9872,1,5,Carey
9873,2,6,Carey
9874,2,4,Carey
9875,3,2,Carey
9876,5,5,Carey
9877,3,5,Carey
9878,5,2,Carey
9879,5,4,Carey
9880,6,2,Carey
9881,2,6,Carey
9882,3,1,Carey
9883,4,2,Carey
9884,1,4,Carey
9885,1,6,Carey
9886,4,1,Carey
9887,5,3,Carey
9888,2,5,Carey
9889,2,6,Carey
9890,6,1,Carey
9891,2,5,Carey
9892,4,5,Carey
9893,5,3,Carey
9894,6,1,Carey
9895,2,6,Carey
9896,3,1,Carey
9897,2,5,Carey
9898,3,1,Carey
9899,3,3,Carey
9900,6,6,Carey
9901,5,5,Kris
9902,2,3,Kris
9903,6,4,Kris
9904,1,3,Kris
9905,1,4,Kris
9906,6,1,Kris
9907,6,1,Kris
9908,4,2,Kris
9909,4,4,Kris
9910,2,4,Kris
9911,1,2,Kris
9912,3,1,Kris
9913,3,1,Kris
9914,6,5,Kris
9915,1,3,Kris
9916,6,2,Kris
9917,4,1,Kris
9918,2,6,Kris
9919,6,4,Kris
9920,1,4,Kris
9921,6,6,Kris
9922,6,3,Kris
9923,2,5,Kris
9924,3,2,Kris
9925,3,5,Kris
9926,5,1,Kris
9927,4,2,Kris
9928,5,4,Kris
9929,5,1,Kris
9930,5,4,Kris
9931,5,5,Kris
9932,5,2,Kris
9933,3,6,Kris
9934,5,1,Kris
9935,6,4,Kris
9936,6,4,Kris
9937,5,3,Kris
9938,4,4,Kris
9939,3,1,Kris
9940,2,2,Kris
9941,2,4,Kris
9942,1,4,Kris
9943,5,5,Kris
9944,4,1,Kris
9945,5,2,Kris
9946,3,2,Kris
9947,4,4,Kris
9948,2,5,Kris
9949,4,2,Kris
9950,5,2,Kris
9951,2,5,Kris
9952,3,3,Kris
9953,2,6,Kris
9954,1,5,Kris
9955,1,2,Kris
9956,4,1,Kris
9957,3,3,Kris
9958,6,1,Kris
9959,5,3,Kris
9960,4,5,Kris
9961,3,4,Kris
9962,4,6,Kris
9963,2,6,Kris
9964,6,1,Kris
9965,3,6,Kris
9966,5,3,Kris
9967,5,2,Kris
9968,4,6,Kris
9969,6,1,Kris
9970,2,2,Kris
9971,6,1,Kris
9972,6,6,Kris
9973,1,1,Kris
9974,4,5,Kris
9975,2,4,Kris
9976,4,2,Kris
9977,5,2,Kris
9978,2,2,Kris
9979,6,5,Kris
9980,5,1,Kris
9981,1,4,Kris
9982,1,5,Kris
9983,6,5,Kris
9984,2,4,Kris
9985,3,2,Kris
9986,2,1,Kris
9987,4,6,Kris
9988,6,6,Kris
9989,2,1,Kris
9990,4,5,Kris
9991,6,5,Kris
9992,3,4,Kris
9993,3,3,Kris
9994,3,3,Kris
9995,1,3,Kris
9996,1,1,Kris
9997,4,3,Kris
9998,6,6,Kris
9999,3,5,Kris
10000,2,5,Kris
